"Dim1","Dim2","Dim3","Dim4","Val"
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0F","FlexNoConstraints","ev",0.27332753
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0F","NoFlexNoConstraints","pv",1.534956
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0F","NoFlexNoConstraints","ev",0.330452
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0G","FlexNoConstraints","pv",2.07074205
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0G","NoFlexNoConstraints","pv",2.051778
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0G","NoFlexNoConstraints","ev",0.176396
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0H","FlexNoConstraints","pv",1.28296723
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0H","FlexNoConstraints","ev",0.03624339
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0H","NoFlexNoConstraints","pv",1.28448
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0H","NoFlexNoConstraints","ev",0.162516
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0I","FlexNoConstraints","pv",1.73146452
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0I","FlexNoConstraints","ev",0.31371725
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0I","NoFlexNoConstraints","pv",1.761244
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0I","NoFlexNoConstraints","ev",0.350548
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0J","FlexNoConstraints","pv",2.27076282
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0J","FlexNoConstraints","ev",0.31773445
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0J","NoFlexNoConstraints","pv",2.576842
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0J","NoFlexNoConstraints","ev",0.244498
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0K","FlexNoConstraints","pv",1.8423321
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0K","FlexNoConstraints","ev",0.43085252
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0K","NoFlexNoConstraints","pv",2.007572
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0K","NoFlexNoConstraints","ev",0.242784
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0L","FlexNoConstraints","pv",1.83804136
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0L","FlexNoConstraints","ev",0.47578434
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0L","NoFlexNoConstraints","pv",1.922702
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0L","NoFlexNoConstraints","ev",0.234118
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0M","FlexNoConstraints","pv",2.70331897
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0M","NoFlexNoConstraints","pv",2.600406
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0M","NoFlexNoConstraints","ev",0.22733
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0P","FlexNoConstraints","pv",5.66050323
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEG0P","NoFlexNoConstraints","pv",5.617184
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE112","FlexNoConstraints","ev",6.47060822
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE112","NoFlexNoConstraints","ev",2.556834
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE113","FlexNoConstraints","ev",5.88261311
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE113","NoFlexNoConstraints","ev",2.466426
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE115","FlexNoConstraints","pv",0.00925695
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE115","FlexNoConstraints","ev",5.17606711
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE115","NoFlexNoConstraints","ev",2.33218
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE116","FlexNoConstraints","pv",1.75512683
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE116","FlexNoConstraints","ev",4.41677978
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE116","NoFlexNoConstraints","pv",1.410718
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE116","NoFlexNoConstraints","ev",1.758136
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE117","NoFlexNoConstraints","ev",0.042438
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE118","FlexNoConstraints","pv",6.47255033
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE118","FlexNoConstraints","ev",1.65282415
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE118","NoFlexNoConstraints","pv",6.025194
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE121","FlexNoConstraints","ev",0.09160183
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE129","NoFlexNoConstraints","ev",0.266302
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE12A","FlexNoConstraints","pv",1.56608635
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE12A","FlexNoConstraints","ev",2.20017692
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE12A","NoFlexNoConstraints","pv",0.994694
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE12A","NoFlexNoConstraints","ev",0.672676
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE12B","FlexNoConstraints","pv",3.41951533
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE12B","FlexNoConstraints","ev",1.96251115
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE12B","NoFlexNoConstraints","pv",3.244724
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE133","FlexNoConstraints","pv",2.69217956
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE133","FlexNoConstraints","ev",2.40173235
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE133","NoFlexNoConstraints","pv",2.459936
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE142","FlexNoConstraints","pv",0.87386016
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE142","FlexNoConstraints","ev",1.94581432
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE142","NoFlexNoConstraints","pv",0.689246
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE142","NoFlexNoConstraints","ev",0.773808
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE147","FlexNoConstraints","pv",1.34269789
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE147","FlexNoConstraints","ev",1.87603444
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE147","NoFlexNoConstraints","pv",0.97975
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE147","NoFlexNoConstraints","ev",0.91667
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE211","FlexNoConstraints","ev",2.37962163
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE211","NoFlexNoConstraints","ev",1.248572
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE21H","FlexNoConstraints","ev",2.4794881
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE21H","NoFlexNoConstraints","ev",0.385694
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE223","FlexNoConstraints","pv",0.46173852
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE223","NoFlexNoConstraints","pv",0.509132
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE232","NoFlexNoConstraints","ev",0.081714
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE251","FlexNoConstraints","pv",0.13702544
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE251","NoFlexNoConstraints","pv",0.15889
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE252","NoFlexNoConstraints","ev",0.045376
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE253","NoFlexNoConstraints","ev",0.34124
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE257","FlexNoConstraints","pv",1.23974647
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE257","FlexNoConstraints","ev",1.5645624
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE257","NoFlexNoConstraints","pv",1.280784
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE257","NoFlexNoConstraints","ev",0.609568
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE271","FlexNoConstraints","ev",1.52302013
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE271","NoFlexNoConstraints","ev",0.681998
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE272","FlexNoConstraints","pv",0.25935735
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE272","NoFlexNoConstraints","pv",0.284926
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE274","FlexNoConstraints","pv",0.9558339
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE274","NoFlexNoConstraints","pv",0.993692
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE300","FlexNoConstraints","ev",12.56845171
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE300","NoFlexNoConstraints","ev",2.099358
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE404","FlexNoConstraints","ev",1.14528219
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE404","NoFlexNoConstraints","ev",0.222842
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE502","NoFlexNoConstraints","ev",0.106852
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE600","FlexNoConstraints","ev",15.4357375
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE600","NoFlexNoConstraints","ev",1.45693
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE713","FlexNoConstraints","ev",0.00609471
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE713","NoFlexNoConstraints","ev",0.092554
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE714","FlexNoConstraints","ev",0.68871128
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE714","NoFlexNoConstraints","ev",0.004632
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE717","FlexNoConstraints","ev",0.49201538
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE717","NoFlexNoConstraints","ev",0.512968
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE718","FlexNoConstraints","ev",2.420394
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE718","NoFlexNoConstraints","ev",0.688424
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71A","FlexNoConstraints","ev",1.99096368
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71A","NoFlexNoConstraints","ev",0.358444
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71C","FlexNoConstraints","ev",3.15233171
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71C","NoFlexNoConstraints","ev",0.835566
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71D","FlexNoConstraints","pv",1.58732263
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71D","FlexNoConstraints","ev",2.55422904
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71D","NoFlexNoConstraints","pv",1.485666
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE71D","NoFlexNoConstraints","ev",0.642264
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE912","FlexNoConstraints","ev",0.17128148
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE912","NoFlexNoConstraints","ev",0.201162
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE91A","FlexNoConstraints","pv",1.30918594
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE91A","FlexNoConstraints","ev",1.29260302
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE91A","NoFlexNoConstraints","pv",0.793714
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE91A","NoFlexNoConstraints","ev",0.427426
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE923","FlexNoConstraints","pv",0.4338772
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE923","FlexNoConstraints","ev",0.98845013
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE923","NoFlexNoConstraints","pv",0.394172
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE923","NoFlexNoConstraints","ev",0.4628
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE925","FlexNoConstraints","pv",3.36962198
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE925","FlexNoConstraints","ev",1.98958425
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE925","NoFlexNoConstraints","pv",3.182964
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE925","NoFlexNoConstraints","ev",0.617812
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE929","FlexNoConstraints","ev",3.02105096
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE929","NoFlexNoConstraints","ev",1.494774
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE933","FlexNoConstraints","pv",1.98523361
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE933","FlexNoConstraints","ev",2.61930952
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE933","NoFlexNoConstraints","pv",1.956492
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE933","NoFlexNoConstraints","ev",0.727592
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE936","FlexNoConstraints","pv",1.71442687
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE936","FlexNoConstraints","ev",0.85371134
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE936","NoFlexNoConstraints","pv",1.55086
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE93B","FlexNoConstraints","pv",0.71813342
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE93B","FlexNoConstraints","ev",0.85003516
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE93B","NoFlexNoConstraints","pv",0.565208
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE93B","NoFlexNoConstraints","ev",0.435722
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE941","FlexNoConstraints","ev",0.34969522
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE944","NoFlexNoConstraints","ev",0.007148
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE946","FlexNoConstraints","pv",1.00287053
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE946","FlexNoConstraints","ev",1.03173656
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE946","NoFlexNoConstraints","pv",0.75378
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE946","NoFlexNoConstraints","ev",0.329996
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE94G","FlexNoConstraints","pv",1.86104271
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE94G","FlexNoConstraints","ev",0.23215908
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DE94G","NoFlexNoConstraints","pv",1.823976
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA11","FlexNoConstraints","ev",2.24596266
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA13","FlexNoConstraints","ev",1.10578823
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA14","FlexNoConstraints","ev",0.99893918
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA14","NoFlexNoConstraints","ev",0.462544
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA15","FlexNoConstraints","ev",0.99071123
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA15","NoFlexNoConstraints","ev",0.474106
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA16","FlexNoConstraints","ev",0.94421158
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA16","NoFlexNoConstraints","ev",0.359086
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA17","FlexNoConstraints","ev",1.19678391
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA17","NoFlexNoConstraints","ev",0.463316
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA18","FlexNoConstraints","ev",0.71331344
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA18","NoFlexNoConstraints","ev",0.268456
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA19","FlexNoConstraints","ev",1.58410072
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA19","NoFlexNoConstraints","ev",0.467488
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1A","FlexNoConstraints","ev",1.09557489
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1A","NoFlexNoConstraints","ev",0.591226
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1C","FlexNoConstraints","ev",0.03226102
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1D","FlexNoConstraints","ev",5.3536612
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1D","NoFlexNoConstraints","ev",1.356986
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1E","FlexNoConstraints","pv",5.78894287
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1E","FlexNoConstraints","ev",4.26718139
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1E","NoFlexNoConstraints","pv",5.368728
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1F","FlexNoConstraints","pv",1.90165525
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1F","FlexNoConstraints","ev",6.8453489
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1F","NoFlexNoConstraints","pv",1.513842
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA1F","NoFlexNoConstraints","ev",1.387436
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA24","FlexNoConstraints","ev",1.16693123
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA24","NoFlexNoConstraints","ev",0.42463
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA29","FlexNoConstraints","pv",5.03962281
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA29","FlexNoConstraints","ev",1.60022084
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA29","NoFlexNoConstraints","pv",4.463554
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2A","FlexNoConstraints","ev",2.569233
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2A","NoFlexNoConstraints","ev",0.952274
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2B","FlexNoConstraints","ev",4.02179303
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2B","NoFlexNoConstraints","ev",1.057966
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2C","FlexNoConstraints","pv",0.31554981
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2C","FlexNoConstraints","ev",5.94414809
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2C","NoFlexNoConstraints","ev",1.910678
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2D","FlexNoConstraints","ev",2.07604076
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA2D","NoFlexNoConstraints","ev",1.313612
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA31","FlexNoConstraints","ev",0.6288053
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA31","NoFlexNoConstraints","ev",0.290636
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA32","FlexNoConstraints","ev",0.04657282
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA32","NoFlexNoConstraints","ev",0.383766
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA33","NoFlexNoConstraints","ev",0.259026
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA36","FlexNoConstraints","ev",3.80248404
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA36","NoFlexNoConstraints","ev",1.49175
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA41","FlexNoConstraints","ev",0.63563588
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA41","NoFlexNoConstraints","ev",0.620246
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA42","FlexNoConstraints","pv",6.13453878
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA42","FlexNoConstraints","ev",4.6478806
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA42","NoFlexNoConstraints","pv",5.250716
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA43","FlexNoConstraints","pv",2.40740541
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA43","FlexNoConstraints","ev",2.10695364
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA43","NoFlexNoConstraints","pv",1.488616
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA43","NoFlexNoConstraints","ev",0.789982
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA45","FlexNoConstraints","pv",1.85156781
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA45","FlexNoConstraints","ev",2.25811519
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA45","NoFlexNoConstraints","pv",1.377278
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA45","NoFlexNoConstraints","ev",1.018674
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA46","FlexNoConstraints","pv",5.61527979
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA46","FlexNoConstraints","ev",2.01013792
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA46","NoFlexNoConstraints","pv",4.91394
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA47","FlexNoConstraints","pv",7.83791183
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA47","FlexNoConstraints","ev",1.17568681
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA47","NoFlexNoConstraints","pv",7.460136
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA51","FlexNoConstraints","ev",6.54135801
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA51","NoFlexNoConstraints","ev",1.31949
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA53","FlexNoConstraints","ev",0.8000682
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA53","NoFlexNoConstraints","ev",0.386488
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA54","NoFlexNoConstraints","ev",0.42278
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA55","FlexNoConstraints","ev",0.10268623
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA55","NoFlexNoConstraints","ev",0.26452
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA56","NoFlexNoConstraints","ev",0.31047
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA58","FlexNoConstraints","ev",3.05656566
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA58","NoFlexNoConstraints","ev",1.170818
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA59","FlexNoConstraints","pv",0.937793
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA59","FlexNoConstraints","ev",0.7110823
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA59","NoFlexNoConstraints","pv",0.650784
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA59","NoFlexNoConstraints","ev",0.43778
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5A","FlexNoConstraints","ev",2.05632353
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5A","NoFlexNoConstraints","ev",0.926006
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5B","FlexNoConstraints","pv",4.74310146
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5B","FlexNoConstraints","ev",3.9286894
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5B","NoFlexNoConstraints","pv",4.189186
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5C","FlexNoConstraints","pv",1.2234316
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5C","FlexNoConstraints","ev",3.05750165
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5C","NoFlexNoConstraints","pv",0.830182
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEA5C","NoFlexNoConstraints","ev",1.126834
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB21","NoFlexNoConstraints","ev",0.060678
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB34","NoFlexNoConstraints","ev",0.320304
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3A","FlexNoConstraints","pv",0.05298049
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3A","NoFlexNoConstraints","pv",0.07149
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3E","FlexNoConstraints","pv",2.33984158
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3E","FlexNoConstraints","ev",0.47185969
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3E","NoFlexNoConstraints","pv",2.232168
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3I","FlexNoConstraints","pv",1.65757555
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3I","FlexNoConstraints","ev",0.71308893
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3I","NoFlexNoConstraints","pv",1.067244
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEB3I","NoFlexNoConstraints","ev",0.493188
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC01","FlexNoConstraints","ev",0.05932885
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC01","NoFlexNoConstraints","ev",0.428952
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC02","FlexNoConstraints","pv",1.90558805
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC02","FlexNoConstraints","ev",0.36396273
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC02","NoFlexNoConstraints","pv",1.797416
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC03","FlexNoConstraints","pv",0.33808107
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC03","FlexNoConstraints","ev",0.39714887
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC03","NoFlexNoConstraints","pv",0.295942
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC03","NoFlexNoConstraints","ev",0.406074
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC04","FlexNoConstraints","pv",1.73894672
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC04","FlexNoConstraints","ev",0.71045899
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC04","NoFlexNoConstraints","pv",1.252302
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC04","NoFlexNoConstraints","ev",0.644694
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC05","FlexNoConstraints","pv",1.30288584
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC05","FlexNoConstraints","ev",0.483856
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC05","NoFlexNoConstraints","pv",0.890792
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC05","NoFlexNoConstraints","ev",0.44614
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC06","FlexNoConstraints","pv",1.21904558
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC06","FlexNoConstraints","ev",0.26878529
"expansion_baseEV_basePV_baseFlex_15_2030_neu","DEC06","NoFlexNoConstraints","pv",1.123058
