flex,year,run,h,val
moreFlex,2030,NoFlexNoConstraints,h5949,6089.8784
moreFlex,2030,NoFlexNoConstraints,h5950,3767.5487
moreFlex,2030,NoFlexNoConstraints,h5951,2676.974
moreFlex,2030,NoFlexNoConstraints,h5952,1589.0801
moreFlex,2030,NoFlexNoConstraints,h5953,68.5425
moreFlex,2030,NoFlexNoConstraints,h5954,48.745
moreFlex,2030,NoFlexNoConstraints,h5955,11.7901
moreFlex,2030,NoFlexNoConstraints,h5956,110.2254
moreFlex,2030,NoFlexNoConstraints,h5957,112.5353
moreFlex,2030,NoFlexNoConstraints,h5958,142.0046
moreFlex,2030,NoFlexNoConstraints,h5959,280.4998
moreFlex,2030,NoFlexNoConstraints,h5960,281.9173
moreFlex,2030,NoFlexNoConstraints,h5961,572.4159
moreFlex,2030,NoFlexNoConstraints,h5962,981.2352
moreFlex,2030,NoFlexNoConstraints,h5963,1426.2079
moreFlex,2030,NoFlexNoConstraints,h5964,2566.0416
moreFlex,2030,NoFlexNoConstraints,h5965,3652.2679
moreFlex,2030,NoFlexNoConstraints,h5966,4670.0017
moreFlex,2030,NoFlexNoConstraints,h5967,5483.5072
moreFlex,2030,NoFlexNoConstraints,h5968,7630.6056
moreFlex,2030,NoFlexNoConstraints,h5969,8711.4602
moreFlex,2030,NoFlexNoConstraints,h5970,10920.6363
moreFlex,2030,NoFlexNoConstraints,h5971,10815.7616
moreFlex,2030,NoFlexNoConstraints,h5972,8274.0676
moreFlex,2030,NoFlexNoConstraints,h5973,5360.2248
moreFlex,2030,NoFlexNoConstraints,h5974,3729.9492
moreFlex,2030,NoFlexNoConstraints,h5975,2617.8426
moreFlex,2030,NoFlexNoConstraints,h5976,2049.0035
moreFlex,2030,NoFlexNoConstraints,h5977,29.3987
moreFlex,2030,NoFlexNoConstraints,h5978,123.5781
moreFlex,2030,NoFlexNoConstraints,h5979,66.66
moreFlex,2030,NoFlexNoConstraints,h5980,27.5769
moreFlex,2030,NoFlexNoConstraints,h5981,16.6354
moreFlex,2030,NoFlexNoConstraints,h5982,6.0764
moreFlex,2030,NoFlexNoConstraints,h5983,200.5543
moreFlex,2030,NoFlexNoConstraints,h5984,212.754
moreFlex,2030,NoFlexNoConstraints,h5985,566.9719
moreFlex,2030,NoFlexNoConstraints,h5986,1017.0988
moreFlex,2030,NoFlexNoConstraints,h5987,1551.222
moreFlex,2030,NoFlexNoConstraints,h5988,2416.1165
moreFlex,2030,NoFlexNoConstraints,h5989,3996.3828
moreFlex,2030,NoFlexNoConstraints,h5990,4827.0446
moreFlex,2030,NoFlexNoConstraints,h5991,5370.8398
moreFlex,2030,NoFlexNoConstraints,h5992,5526.3412
moreFlex,2030,NoFlexNoConstraints,h5993,9022.5392
moreFlex,2030,NoFlexNoConstraints,h5994,10889.2148
moreFlex,2030,NoFlexNoConstraints,h5995,10679.8544
moreFlex,2030,NoFlexNoConstraints,h5996,8474.0056
moreFlex,2030,NoFlexNoConstraints,h5997,5347.3988
moreFlex,2030,NoFlexNoConstraints,h5998,4216.0225
moreFlex,2030,NoFlexNoConstraints,h5999,3000.9957
moreFlex,2030,NoFlexNoConstraints,h6000,2121.3035
moreFlex,2030,NoFlexNoConstraints,h6001,0.0
moreFlex,2030,NoFlexNoConstraints,h6002,62.237
moreFlex,2030,NoFlexNoConstraints,h6003,114.8505
moreFlex,2030,NoFlexNoConstraints,h6004,50.5779
moreFlex,2030,NoFlexNoConstraints,h6005,55.1067
moreFlex,2030,NoFlexNoConstraints,h6006,7.147
moreFlex,2030,NoFlexNoConstraints,h6007,156.8509
moreFlex,2030,NoFlexNoConstraints,h6008,213.3202
moreFlex,2030,NoFlexNoConstraints,h6009,421.0389
moreFlex,2030,NoFlexNoConstraints,h6010,1017.2383
moreFlex,2030,NoFlexNoConstraints,h6011,1896.6017
moreFlex,2030,NoFlexNoConstraints,h6012,2982.5776
moreFlex,2030,NoFlexNoConstraints,h6013,4060.0977
moreFlex,2030,NoFlexNoConstraints,h6014,4483.3867
moreFlex,2030,NoFlexNoConstraints,h6015,5193.3471
moreFlex,2030,NoFlexNoConstraints,h6016,6578.6806
moreFlex,2030,NoFlexNoConstraints,h6017,8862.7467
moreFlex,2030,NoFlexNoConstraints,h6018,9449.618
moreFlex,2030,NoFlexNoConstraints,h6019,10138.1581
moreFlex,2030,NoFlexNoConstraints,h6020,7997.6162
moreFlex,2030,NoFlexNoConstraints,h6021,5216.5419
moreFlex,2030,NoFlexNoConstraints,h6022,4032.1874
moreFlex,2030,NoFlexNoConstraints,h6023,3513.2934
moreFlex,2030,NoFlexNoConstraints,h6024,2444.0011
moreFlex,2030,NoFlexNoConstraints,h6025,21.2268
moreFlex,2030,NoFlexNoConstraints,h6026,15.6966
moreFlex,2030,NoFlexNoConstraints,h6027,0.0
moreFlex,2030,NoFlexNoConstraints,h6028,131.727
moreFlex,2030,NoFlexNoConstraints,h6029,42.244
moreFlex,2030,NoFlexNoConstraints,h6030,17.5779
moreFlex,2030,NoFlexNoConstraints,h6031,87.2504
moreFlex,2030,NoFlexNoConstraints,h6032,379.942
moreFlex,2030,NoFlexNoConstraints,h6033,574.1789
moreFlex,2030,NoFlexNoConstraints,h6034,943.4595
moreFlex,2030,NoFlexNoConstraints,h6035,1632.5886
moreFlex,2030,NoFlexNoConstraints,h6036,2999.1128
moreFlex,2030,NoFlexNoConstraints,h6037,4269.0912
moreFlex,2030,NoFlexNoConstraints,h6038,4690.6821
moreFlex,2030,NoFlexNoConstraints,h6039,6252.3868
moreFlex,2030,NoFlexNoConstraints,h6040,6319.6987
moreFlex,2030,NoFlexNoConstraints,h6041,8786.5414
moreFlex,2030,NoFlexNoConstraints,h6042,10521.0479
moreFlex,2030,NoFlexNoConstraints,h6043,10326.5411
moreFlex,2030,NoFlexNoConstraints,h6044,7945.1884
moreFlex,2030,NoFlexNoConstraints,h6045,4153.3159
moreFlex,2030,NoFlexNoConstraints,h6046,2855.9955
moreFlex,2030,NoFlexNoConstraints,h6047,2809.9415
moreFlex,2030,NoFlexNoConstraints,h6048,2598.7811
moreFlex,2030,NoFlexNoConstraints,h6049,0.0
moreFlex,2030,NoFlexNoConstraints,h6050,43.085
moreFlex,2030,NoFlexNoConstraints,h6051,23.5936
moreFlex,2030,NoFlexNoConstraints,h6052,16.6408
moreFlex,2030,NoFlexNoConstraints,h6053,8.3905
moreFlex,2030,NoFlexNoConstraints,h6054,26.3313
moreFlex,2030,NoFlexNoConstraints,h6055,116.2191
moreFlex,2030,NoFlexNoConstraints,h6056,149.9412
moreFlex,2030,NoFlexNoConstraints,h6057,495.3171
moreFlex,2030,NoFlexNoConstraints,h6058,1046.4604
moreFlex,2030,NoFlexNoConstraints,h6059,1742.8501
moreFlex,2030,NoFlexNoConstraints,h6060,2898.9818
moreFlex,2030,NoFlexNoConstraints,h6061,4181.2064
moreFlex,2030,NoFlexNoConstraints,h6062,4336.1112
moreFlex,2030,NoFlexNoConstraints,h6063,4880.8148
moreFlex,2030,NoFlexNoConstraints,h6064,6632.669
moreFlex,2030,NoFlexNoConstraints,h6065,8525.1982
moreFlex,2030,NoFlexNoConstraints,h6066,9736.3836
moreFlex,2030,NoFlexNoConstraints,h6067,8495.4354
moreFlex,2030,NoFlexNoConstraints,h6068,6711.5167
moreFlex,2030,NoFlexNoConstraints,h6069,4780.5769
moreFlex,2030,NoFlexNoConstraints,h6070,3942.8352
moreFlex,2030,NoFlexNoConstraints,h6071,3146.4468
moreFlex,2030,NoFlexNoConstraints,h6072,1986.342
moreFlex,2030,NoFlexNoConstraints,h6073,29.6358
moreFlex,2030,NoFlexNoConstraints,h6074,237.2276
moreFlex,2030,NoFlexNoConstraints,h6075,162.0676
moreFlex,2030,NoFlexNoConstraints,h6076,0.0
moreFlex,2030,NoFlexNoConstraints,h6077,66.726
moreFlex,2030,NoFlexNoConstraints,h6078,49.0756
moreFlex,2030,NoFlexNoConstraints,h6079,54.706
moreFlex,2030,NoFlexNoConstraints,h6080,189.3021
moreFlex,2030,NoFlexNoConstraints,h6081,409.2988
moreFlex,2030,NoFlexNoConstraints,h6082,951.4136
moreFlex,2030,NoFlexNoConstraints,h6083,1634.2096
moreFlex,2030,NoFlexNoConstraints,h6084,2633.0397
moreFlex,2030,NoFlexNoConstraints,h6085,3556.0108
moreFlex,2030,NoFlexNoConstraints,h6086,4731.3045
moreFlex,2030,NoFlexNoConstraints,h6087,5158.6695
moreFlex,2030,NoFlexNoConstraints,h6088,6064.3054
moreFlex,2030,NoFlexNoConstraints,h6089,8039.7037
moreFlex,2030,NoFlexNoConstraints,h6090,9847.2821
moreFlex,2030,NoFlexNoConstraints,h6091,10906.5811
moreFlex,2030,NoFlexNoConstraints,h6092,8477.1532
moreFlex,2030,NoFlexNoConstraints,h6093,5204.4862
moreFlex,2030,NoFlexNoConstraints,h6094,3455.9584
moreFlex,2030,NoFlexNoConstraints,h6095,3175.7298
moreFlex,2030,NoFlexNoConstraints,h6096,1616.775
moreFlex,2030,NoFlexNoConstraints,h6097,0.0
moreFlex,2030,NoFlexNoConstraints,h6098,108.8031
moreFlex,2030,NoFlexNoConstraints,h6099,21.6396
moreFlex,2030,NoFlexNoConstraints,h6100,16.7934
moreFlex,2030,NoFlexNoConstraints,h6101,35.8022
moreFlex,2030,NoFlexNoConstraints,h6102,32.2479
moreFlex,2030,NoFlexNoConstraints,h6103,109.4991
moreFlex,2030,NoFlexNoConstraints,h6104,200.3706
moreFlex,2030,NoFlexNoConstraints,h6105,336.0636
moreFlex,2030,NoFlexNoConstraints,h6106,1002.1297
moreFlex,2030,NoFlexNoConstraints,h6107,1881.6021
moreFlex,2030,NoFlexNoConstraints,h6108,2529.9191
moreFlex,2030,NoFlexNoConstraints,h6109,3900.1602
moreFlex,2030,NoFlexNoConstraints,h6110,4774.0563
moreFlex,2030,NoFlexNoConstraints,h6111,5367.8025
moreFlex,2030,NoFlexNoConstraints,h6112,6389.0999
moreFlex,2030,NoFlexNoConstraints,h6113,9258.8659
moreFlex,2030,NoFlexNoConstraints,h6114,10851.3516
moreFlex,2030,NoFlexNoConstraints,h6115,10216.4286
moreFlex,2030,NoFlexNoConstraints,h6116,7422.4629
moreFlex,2030,NoFlexNoConstraints,h6117,4908.1483
moreFlex,2030,NoFlexNoConstraints,h6118,3151.386
moreFlex,2030,NoFlexNoConstraints,h6119,2211.8762
moreFlex,2030,NoFlexNoConstraints,h6120,1756.8117
moreFlex,2030,NoFlexNoConstraints,h6121,41.5296
moreFlex,2030,NoFlexNoConstraints,h6122,67.2048
moreFlex,2030,NoFlexNoConstraints,h6123,66.1615
moreFlex,2030,NoFlexNoConstraints,h6124,0.0
moreFlex,2030,NoFlexNoConstraints,h6125,16.5919
moreFlex,2030,NoFlexNoConstraints,h6126,76.7203
moreFlex,2030,NoFlexNoConstraints,h6127,77.9985
moreFlex,2030,NoFlexNoConstraints,h6128,242.0235
moreFlex,2030,NoFlexNoConstraints,h6129,561.6026
moreFlex,2030,NoFlexNoConstraints,h6130,1163.4147
moreFlex,2030,NoFlexNoConstraints,h6131,1840.379
moreFlex,2030,NoFlexNoConstraints,h6132,3016.4383
moreFlex,2030,NoFlexNoConstraints,h6133,3856.4827
moreFlex,2030,NoFlexNoConstraints,h6134,4638.8921
moreFlex,2030,NoFlexNoConstraints,h6135,5922.1336
moreFlex,2030,NoFlexNoConstraints,h6136,6045.0912
moreFlex,2030,NoFlexNoConstraints,h6137,8417.4239
moreFlex,2030,NoFlexNoConstraints,h6138,10340.1021
moreFlex,2030,NoFlexNoConstraints,h6139,10946.7713
moreFlex,2030,NoFlexNoConstraints,h6140,8075.3132
moreFlex,2030,NoFlexNoConstraints,h6141,5688.1881
moreFlex,2030,NoFlexNoConstraints,h6142,3617.7759
moreFlex,2030,NoFlexNoConstraints,h6143,2768.024
moreFlex,2030,NoFlexNoConstraints,h6144,1593.2579
moreFlex,2030,NoFlexNoConstraints,h6145,21.4003
moreFlex,2030,NoFlexNoConstraints,h6146,151.9827
moreFlex,2030,NoFlexNoConstraints,h6147,0.0
moreFlex,2030,NoFlexNoConstraints,h6148,16.7252
moreFlex,2030,NoFlexNoConstraints,h6149,46.3313
moreFlex,2030,NoFlexNoConstraints,h6150,52.3002
moreFlex,2030,NoFlexNoConstraints,h6151,208.4525
moreFlex,2030,NoFlexNoConstraints,h6152,240.7555
moreFlex,2030,NoFlexNoConstraints,h6153,797.3815
moreFlex,2030,NoFlexNoConstraints,h6154,1087.9723
moreFlex,2030,NoFlexNoConstraints,h6155,1663.4303
moreFlex,2030,NoFlexNoConstraints,h6156,2958.1733
moreFlex,2030,NoFlexNoConstraints,h6157,3775.7023
moreFlex,2030,NoFlexNoConstraints,h6158,4660.2664
moreFlex,2030,NoFlexNoConstraints,h6159,5282.1943
moreFlex,2030,NoFlexNoConstraints,h6160,7401.4573
moreFlex,2030,NoFlexNoConstraints,h6161,8814.2424
moreFlex,2030,NoFlexNoConstraints,h6162,10851.9547
moreFlex,2030,NoFlexNoConstraints,h6163,10595.2618
moreFlex,2030,NoFlexNoConstraints,h6164,8304.5472
moreFlex,2030,NoFlexNoConstraints,h6165,5178.0486
moreFlex,2030,NoFlexNoConstraints,h6166,3612.7223
moreFlex,2030,NoFlexNoConstraints,h6167,3484.6191
moreFlex,2030,NoFlexNoConstraints,h6168,2608.6627
moreFlex,2030,NoFlexNoConstraints,h6169,9.6014
moreFlex,2030,NoFlexNoConstraints,h6170,53.0507
moreFlex,2030,NoFlexNoConstraints,h6171,30.7277
moreFlex,2030,NoFlexNoConstraints,h6172,47.577
moreFlex,2030,NoFlexNoConstraints,h6173,31.9991
moreFlex,2030,NoFlexNoConstraints,h6174,26.6431
moreFlex,2030,NoFlexNoConstraints,h6175,101.2761
moreFlex,2030,NoFlexNoConstraints,h6176,264.4062
moreFlex,2030,NoFlexNoConstraints,h6177,442.7084
moreFlex,2030,NoFlexNoConstraints,h6178,735.8592
moreFlex,2030,NoFlexNoConstraints,h6179,1948.6913
moreFlex,2030,NoFlexNoConstraints,h6180,3195.0988
moreFlex,2030,NoFlexNoConstraints,h6181,3911.1223
moreFlex,2030,NoFlexNoConstraints,h6182,4409.9695
moreFlex,2030,NoFlexNoConstraints,h6183,5671.0157
moreFlex,2030,NoFlexNoConstraints,h6184,6431.9654
moreFlex,2030,NoFlexNoConstraints,h6185,9064.6297
moreFlex,2030,NoFlexNoConstraints,h6186,10660.2674
moreFlex,2030,NoFlexNoConstraints,h6187,9703.2514
moreFlex,2030,NoFlexNoConstraints,h6188,7460.2702
moreFlex,2030,NoFlexNoConstraints,h6189,6189.5316
moreFlex,2030,NoFlexNoConstraints,h6190,4724.9033
moreFlex,2030,NoFlexNoConstraints,h6191,3280.9699
moreFlex,2030,NoFlexNoConstraints,h6192,2394.3948
moreFlex,2030,NoFlexNoConstraints,h6193,0.0
moreFlex,2030,NoFlexNoConstraints,h6194,138.106
moreFlex,2030,NoFlexNoConstraints,h6195,121.3559
moreFlex,2030,NoFlexNoConstraints,h6196,49.6647
moreFlex,2030,NoFlexNoConstraints,h6197,30.884
moreFlex,2030,NoFlexNoConstraints,h6198,8.7741
moreFlex,2030,NoFlexNoConstraints,h6199,127.1832
moreFlex,2030,NoFlexNoConstraints,h6200,114.6441
moreFlex,2030,NoFlexNoConstraints,h6201,648.4107
moreFlex,2030,NoFlexNoConstraints,h6202,904.0085
moreFlex,2030,NoFlexNoConstraints,h6203,1349.4435
moreFlex,2030,NoFlexNoConstraints,h6204,3068.2586
moreFlex,2030,NoFlexNoConstraints,h6205,3493.2736
moreFlex,2030,NoFlexNoConstraints,h6206,5030.5018
moreFlex,2030,NoFlexNoConstraints,h6207,4897.328
moreFlex,2030,NoFlexNoConstraints,h6208,5966.6692
moreFlex,2030,NoFlexNoConstraints,h6209,8685.6416
moreFlex,2030,NoFlexNoConstraints,h6210,10716.2462
moreFlex,2030,NoFlexNoConstraints,h6211,10838.948
moreFlex,2030,NoFlexNoConstraints,h6212,8758.0307
moreFlex,2030,NoFlexNoConstraints,h6213,6489.0009
moreFlex,2030,NoFlexNoConstraints,h6214,3434.8376
moreFlex,2030,NoFlexNoConstraints,h6215,2567.4652
moreFlex,2030,NoFlexNoConstraints,h6216,2095.1509
moreFlex,2030,NoFlexNoConstraints,h6217,37.0676
moreFlex,2030,NoFlexNoConstraints,h6218,58.1818
moreFlex,2030,NoFlexNoConstraints,h6219,31.0495
moreFlex,2030,NoFlexNoConstraints,h6220,0.0
moreFlex,2030,NoFlexNoConstraints,h6221,0.0
moreFlex,2030,NoFlexNoConstraints,h6222,0.0
moreFlex,2030,NoFlexNoConstraints,h6223,91.8957
moreFlex,2030,NoFlexNoConstraints,h6224,207.5628
moreFlex,2030,NoFlexNoConstraints,h6225,515.302
moreFlex,2030,NoFlexNoConstraints,h6226,847.9963
moreFlex,2030,NoFlexNoConstraints,h6227,1580.8986
moreFlex,2030,NoFlexNoConstraints,h6228,2631.8805
moreFlex,2030,NoFlexNoConstraints,h6229,3968.6101
moreFlex,2030,NoFlexNoConstraints,h6230,4843.234
moreFlex,2030,NoFlexNoConstraints,h6231,6278.1098
moreFlex,2030,NoFlexNoConstraints,h6232,6650.4113
moreFlex,2030,NoFlexNoConstraints,h6233,8882.4839
moreFlex,2030,NoFlexNoConstraints,h6234,11785.239
moreFlex,2030,NoFlexNoConstraints,h6235,11681.5952
moreFlex,2030,NoFlexNoConstraints,h6236,8490.806
moreFlex,2030,NoFlexNoConstraints,h6237,5756.6648
moreFlex,2030,NoFlexNoConstraints,h6238,4562.746
moreFlex,2030,NoFlexNoConstraints,h6239,3583.5684
moreFlex,2030,NoFlexNoConstraints,h6240,2349.4162
moreFlex,2030,NoFlexNoConstraints,h6241,0.0
moreFlex,2030,NoFlexNoConstraints,h6242,56.7137
moreFlex,2030,NoFlexNoConstraints,h6243,49.9695
moreFlex,2030,NoFlexNoConstraints,h6244,0.0
moreFlex,2030,NoFlexNoConstraints,h6245,0.0
moreFlex,2030,NoFlexNoConstraints,h6246,32.9914
moreFlex,2030,NoFlexNoConstraints,h6247,172.8065
moreFlex,2030,NoFlexNoConstraints,h6248,462.1794
moreFlex,2030,NoFlexNoConstraints,h6249,578.047
moreFlex,2030,NoFlexNoConstraints,h6250,980.1461
moreFlex,2030,NoFlexNoConstraints,h6251,2014.4036
moreFlex,2030,NoFlexNoConstraints,h6252,3226.9856
moreFlex,2030,NoFlexNoConstraints,h6253,3910.4334
moreFlex,2030,NoFlexNoConstraints,h6254,4577.8983
moreFlex,2030,NoFlexNoConstraints,h6255,5170.5048
moreFlex,2030,NoFlexNoConstraints,h6256,7149.4531
moreFlex,2030,NoFlexNoConstraints,h6257,10390.6844
moreFlex,2030,NoFlexNoConstraints,h6258,10222.5895
moreFlex,2030,NoFlexNoConstraints,h6259,9805.5236
moreFlex,2030,NoFlexNoConstraints,h6260,7497.027
moreFlex,2030,NoFlexNoConstraints,h6261,5003.4088
moreFlex,2030,NoFlexNoConstraints,h6262,3605.8975
moreFlex,2030,NoFlexNoConstraints,h6263,2555.263
moreFlex,2030,NoFlexNoConstraints,h6264,1819.4904
moreFlex,2030,NoFlexNoConstraints,h6265,80.0439
moreFlex,2030,NoFlexNoConstraints,h6266,81.4407
moreFlex,2030,NoFlexNoConstraints,h6267,38.3557
moreFlex,2030,NoFlexNoConstraints,h6268,0.0
moreFlex,2030,NoFlexNoConstraints,h6269,23.6813
moreFlex,2030,NoFlexNoConstraints,h6270,69.305
moreFlex,2030,NoFlexNoConstraints,h6271,142.2521
moreFlex,2030,NoFlexNoConstraints,h6272,97.4634
moreFlex,2030,NoFlexNoConstraints,h6273,485.4444
moreFlex,2030,NoFlexNoConstraints,h6274,1085.2068
moreFlex,2030,NoFlexNoConstraints,h6275,1635.6627
moreFlex,2030,NoFlexNoConstraints,h6276,2619.1056
moreFlex,2030,NoFlexNoConstraints,h6277,3388.5281
moreFlex,2030,NoFlexNoConstraints,h6278,4259.3792
moreFlex,2030,NoFlexNoConstraints,h6279,5298.8837
moreFlex,2030,NoFlexNoConstraints,h6280,6635.7398
moreFlex,2030,NoFlexNoConstraints,h6281,8955.915
moreFlex,2030,NoFlexNoConstraints,h6282,10473.4774
moreFlex,2030,NoFlexNoConstraints,h6283,10249.0219
moreFlex,2030,NoFlexNoConstraints,h6284,7631.4428
moreFlex,2030,NoFlexNoConstraints,h6285,5271.1487
moreFlex,2030,NoFlexNoConstraints,h6286,3540.346
moreFlex,2030,NoFlexNoConstraints,h6287,2963.0163
moreFlex,2030,NoFlexNoConstraints,h6288,1815.8056
moreFlex,2030,NoFlexNoConstraints,h6289,0.0
moreFlex,2030,NoFlexNoConstraints,h6290,190.6008
moreFlex,2030,NoFlexNoConstraints,h6291,99.6199
moreFlex,2030,NoFlexNoConstraints,h6292,0.0
moreFlex,2030,NoFlexNoConstraints,h6293,30.9345
moreFlex,2030,NoFlexNoConstraints,h6294,25.877
moreFlex,2030,NoFlexNoConstraints,h6295,56.3853
moreFlex,2030,NoFlexNoConstraints,h6296,165.1769
moreFlex,2030,NoFlexNoConstraints,h6297,373.6514
moreFlex,2030,NoFlexNoConstraints,h6298,1029.6505
moreFlex,2030,NoFlexNoConstraints,h6299,1432.6312
moreFlex,2030,NoFlexNoConstraints,h6300,2681.0023
moreFlex,2030,NoFlexNoConstraints,h6301,3955.3352
moreFlex,2030,NoFlexNoConstraints,h6302,4689.8606
moreFlex,2030,NoFlexNoConstraints,h6303,5160.2938
moreFlex,2030,NoFlexNoConstraints,h6304,6543.7899
moreFlex,2030,NoFlexNoConstraints,h6305,8814.512
moreFlex,2030,NoFlexNoConstraints,h6306,9943.3031
moreFlex,2030,NoFlexNoConstraints,h6307,10039.7341
moreFlex,2030,NoFlexNoConstraints,h6308,7900.0985
moreFlex,2030,NoFlexNoConstraints,h6309,5978.809
moreFlex,2030,NoFlexNoConstraints,h6310,4303.0845
moreFlex,2030,NoFlexNoConstraints,h6311,2930.9724
moreFlex,2030,NoFlexNoConstraints,h6312,2188.1752
moreFlex,2030,NoFlexNoConstraints,h6313,0.0
moreFlex,2030,NoFlexNoConstraints,h6314,231.3236
moreFlex,2030,NoFlexNoConstraints,h6315,70.698
moreFlex,2030,NoFlexNoConstraints,h6316,65.6446
moreFlex,2030,NoFlexNoConstraints,h6317,14.3239
moreFlex,2030,NoFlexNoConstraints,h6318,0.0
moreFlex,2030,NoFlexNoConstraints,h6319,224.4233
moreFlex,2030,NoFlexNoConstraints,h6320,264.4103
moreFlex,2030,NoFlexNoConstraints,h6321,395.6307
moreFlex,2030,NoFlexNoConstraints,h6322,858.8684
moreFlex,2030,NoFlexNoConstraints,h6323,1715.0646
moreFlex,2030,NoFlexNoConstraints,h6324,2811.111
moreFlex,2030,NoFlexNoConstraints,h6325,3862.6355
moreFlex,2030,NoFlexNoConstraints,h6326,4724.2456
moreFlex,2030,NoFlexNoConstraints,h6327,5546.1807
moreFlex,2030,NoFlexNoConstraints,h6328,5533.3034
moreFlex,2030,NoFlexNoConstraints,h6329,8611.942
moreFlex,2030,NoFlexNoConstraints,h6330,10418.5835
moreFlex,2030,NoFlexNoConstraints,h6331,10094.3136
moreFlex,2030,NoFlexNoConstraints,h6332,8433.017
moreFlex,2030,NoFlexNoConstraints,h6333,6385.6545
moreFlex,2030,NoFlexNoConstraints,h6334,4420.2931
moreFlex,2030,NoFlexNoConstraints,h6335,2868.1127
moreFlex,2030,NoFlexNoConstraints,h6336,1691.4454
moreFlex,2030,NoFlexNoConstraints,h6337,58.7941
moreFlex,2030,NoFlexNoConstraints,h6338,107.0019
moreFlex,2030,NoFlexNoConstraints,h6339,89.6246
moreFlex,2030,NoFlexNoConstraints,h6340,16.8126
moreFlex,2030,NoFlexNoConstraints,h6341,60.7835
moreFlex,2030,NoFlexNoConstraints,h6342,8.4657
moreFlex,2030,NoFlexNoConstraints,h6343,113.4288
moreFlex,2030,NoFlexNoConstraints,h6344,173.867
moreFlex,2030,NoFlexNoConstraints,h6345,465.6074
moreFlex,2030,NoFlexNoConstraints,h6346,836.616
moreFlex,2030,NoFlexNoConstraints,h6347,1758.3728
moreFlex,2030,NoFlexNoConstraints,h6348,2829.0011
moreFlex,2030,NoFlexNoConstraints,h6349,4287.4767
moreFlex,2030,NoFlexNoConstraints,h6350,4045.3464
moreFlex,2030,NoFlexNoConstraints,h6351,4901.2184
moreFlex,2030,NoFlexNoConstraints,h6352,6289.6374
moreFlex,2030,NoFlexNoConstraints,h6353,8240.5742
moreFlex,2030,NoFlexNoConstraints,h6354,10294.5443
moreFlex,2030,NoFlexNoConstraints,h6355,9954.4182
moreFlex,2030,NoFlexNoConstraints,h6356,7706.3372
moreFlex,2030,NoFlexNoConstraints,h6357,4425.275
moreFlex,2030,NoFlexNoConstraints,h6358,3128.6757
moreFlex,2030,NoFlexNoConstraints,h6359,3050.4867
moreFlex,2030,NoFlexNoConstraints,h6360,2270.7804
moreFlex,2030,NoFlexNoConstraints,h6361,0.0
moreFlex,2030,NoFlexNoConstraints,h6362,41.4052
moreFlex,2030,NoFlexNoConstraints,h6363,33.2502
moreFlex,2030,NoFlexNoConstraints,h6364,0.0
moreFlex,2030,NoFlexNoConstraints,h6365,0.0
moreFlex,2030,NoFlexNoConstraints,h6366,7.2944
moreFlex,2030,NoFlexNoConstraints,h6367,204.5271
moreFlex,2030,NoFlexNoConstraints,h6368,228.9354
moreFlex,2030,NoFlexNoConstraints,h6369,440.7548
moreFlex,2030,NoFlexNoConstraints,h6370,1166.6372
moreFlex,2030,NoFlexNoConstraints,h6371,1542.7448
moreFlex,2030,NoFlexNoConstraints,h6372,3093.6802
moreFlex,2030,NoFlexNoConstraints,h6373,4531.5687
moreFlex,2030,NoFlexNoConstraints,h6374,4647.1657
moreFlex,2030,NoFlexNoConstraints,h6375,5284.9688
moreFlex,2030,NoFlexNoConstraints,h6376,6170.642
moreFlex,2030,NoFlexNoConstraints,h6377,8169.481
moreFlex,2030,NoFlexNoConstraints,h6378,10102.015
moreFlex,2030,NoFlexNoConstraints,h6379,10353.6905
moreFlex,2030,NoFlexNoConstraints,h6380,7909.6008
moreFlex,2030,NoFlexNoConstraints,h6381,5821.3212
moreFlex,2030,NoFlexNoConstraints,h6382,3941.6855
moreFlex,2030,NoFlexNoConstraints,h6383,3222.7243
moreFlex,2030,NoFlexNoConstraints,h6384,1623.2423
moreFlex,2030,NoFlexNoConstraints,h6385,24.8927
moreFlex,2030,NoFlexNoConstraints,h6386,59.0739
moreFlex,2030,NoFlexNoConstraints,h6387,35.732
moreFlex,2030,NoFlexNoConstraints,h6388,0.0
moreFlex,2030,NoFlexNoConstraints,h6389,0.0
moreFlex,2030,NoFlexNoConstraints,h6390,16.8875
moreFlex,2030,NoFlexNoConstraints,h6391,268.0632
moreFlex,2030,NoFlexNoConstraints,h6392,286.6638
moreFlex,2030,NoFlexNoConstraints,h6393,504.5198
moreFlex,2030,NoFlexNoConstraints,h6394,981.8727
moreFlex,2030,NoFlexNoConstraints,h6395,2079.2445
moreFlex,2030,NoFlexNoConstraints,h6396,2849.9366
moreFlex,2030,NoFlexNoConstraints,h6397,3404.243
moreFlex,2030,NoFlexNoConstraints,h6398,4060.9362
moreFlex,2030,NoFlexNoConstraints,h6399,5245.1728
moreFlex,2030,NoFlexNoConstraints,h6400,6546.6407
moreFlex,2030,NoFlexNoConstraints,h6401,8583.2451
moreFlex,2030,NoFlexNoConstraints,h6402,10255.7475
moreFlex,2030,NoFlexNoConstraints,h6403,10779.9816
moreFlex,2030,NoFlexNoConstraints,h6404,8545.1802
moreFlex,2030,NoFlexNoConstraints,h6405,5488.1983
moreFlex,2030,NoFlexNoConstraints,h6406,4010.1634
